well,variable,value,ercc
I20,S038,10.292321632802,4
I20,S039,11.9366379390026,14.6957720276198
I21,C151,8.79441586635011,7.94251450533924
I21,C152,16.3291831746432,6.20945336562895
I21,P215,15.9377875884704,6.62935662007961
I21,S020,3.4594316186373,14.6936502968758
I21,S022,15.0745596231105,15.1852626124032
I21,S024,12.272921326867,6.61470984411521
I21,S025,16.1818510677491,14.8353596218082
I21,S026,7.22881869049588,7.05528243550119
I21,S027,9.5980525001616,14.8838842416909
I21,S029,16.6959215191344,7.3037807481771
I21,S030,17.4093329221882,8.07146236255662
I21,S031,15.6529009771572,3.90689059560852
I21,S032,7.33091687811462,14.8758933066221
I21,S033,14.1654566294985,15.575657418194
I21,S034,8.01122725542325,14.8877442019883
I21,S035,0,15.6935414060129
I21,S036,14.3704830831849,5.55458885167764
I21,S037,9.21916852046216,15.2185253974901
I21,S038,11.6746336617673,8.20945336562895
I21,S039,10.1189410727235,7.53138146051631
I22,C151,10.4858293087019,13.5496643581416
I22,C152,16.444513463626,9.08480838780436
I22,P215,8.65105169117893,14.475670109043
I22,S020,3.58496250072116,6.4594316186373
I22,S022,17.9466321802139,14.9570566844911
I22,S024,11.8081597728684,14.7060102894081
I22,S025,8.29462074889163,15.0683584383174
I22,S026,4.90689059560852,6.7279204545632
I22,S027,3.32192809488736,8.24792751344359
I22,S029,10.9936460600166,7.95419631038687
I22,S030,8.54303182025524,7.17990909001493
I22,S031,7.03342300153745,15.7670464302319
I22,S032,7.40087943628218,8.8008998999203
I22,S033,12.0874628412503,15.661805927269
I22,S034,8.03342300153745,15.4383370409243
I22,S035,5,15.4652156362726
I22,S036,13.6621120163109,15.752720371687
I22,S037,8.59991284218713,15.6571509443032
I22,S038,7.52356195605701,15.7338891928473
I22,S039,19.2456107315252,15.2210206253841
I23,C151,8.93663793900257,7.85798099512757
I23,C152,16.4714688282007,6.68650052718322
I23,P215,16.2191685204622,14.6751852139554
I23,S020,1,7.96578428466209
I23,S022,12.8929222236306,5.6724253419715
I23,S024,6.83289001416474,6.76818432477693
I23,S025,8.65105169117893,7.4262647547021
I23,S026,3.8073549220576,6.85798099512757
I23,S027,3.4594316186373,14.7597321740256
I23,S029,15.176640671134,14.2265627165555
I23,S030,16.5897681676481,15.1288401575337
I23,S031,12.1987519651937,14.9776824050316
I23,S032,6.4262647547021,14.3302866815182
I23,S033,9.58871463558226,14.5214777563578
I23,S034,7.04439411935845,7.53915881110803
I23,S035,2,7.17990909001493
I23,S036,16.4706747598857,15.4738959658556
I23,S037,3.90689059560852,5.24792751344359
I23,S038,10.6856248397264,15.2330578869105
I23,S039,12.7032547337481,15.0238409678368
I24,C151,9.10328780841202,15.2866299523078
I24,C152,14.6869381716704,9.02790599656988
I24,P215,9.25266543245025,8.81698362325538
I24,S020,2.32192809488736,6.02236781302845
I24,S022,17.1265330781052,6.68650052718322
I24,S024,6.83289001416474,15.0263072987165
I24,S025,6.24792751344359,15.3730010543664
I24,S026,2.8073549220576,7.49984588708321
I24,S027,2,7.31288295528436
I24,S029,9.81698362325538,9.21674585819531
I24,S030,10.467605550083,8.29920801838728
I24,S031,8.77478705960117,6.83289001416474
I24,S032,6.97727992349992,14.7794115802002
I24,S033,15.1178865599819,9.02236781302845
I24,S034,8.05528243550119,8.3037807481771
I24,S035,3.16992500144231,15.7116400894617
I24,S036,9.78299820892041,15.5033599167264
I24,S037,4.16992500144231,7.4093909361377
I24,S038,9.4241662888181,7.21916852046216
I24,S039,8.53138146051631,14.3706874068072
J01,C151,6.62935662007961,15.3774477962457
J01,C152,13.3241805466187,7.66533591718518
J01,P215,16.5654442612295,15.7491099694756
J01,S020,2.58496250072116,15.1372713597615
J01,S022,16.8358530364445,8.06608919045777
J01,S024,11.8380220583045,8.4594316186373
J01,S025,14.6335628967689,7.90689059560852
J01,S026,9.21916852046216,8.05528243550119
J01,S027,7.32192809488736,13.262388523751
J01,S029,14.7677189309354,7.68650052718322
J01,S030,10.612868497291,14.7867290765428
J01,S031,15.8324203104195,14.6000871263246
J01,S032,6.8703647195834,5.61470984411521
J01,S033,11.5830827675029,8.39231742277876
J01,S034,12.6050164479114,7.85798099512757
J01,S035,5.83289001416474,14.4995344983701
J01,S036,15.0623834918763,14.3988104818292
J01,S037,11.2755425560867,7.44294349584873
J01,S038,11.3241805466187,14.1628633376081
J01,S039,9.44294349584873,14.7709219363525
J02,C151,14.2652487593723,14.7023891599763
J02,C152,13.7683911183042,15.1404703300921
J02,P215,10.3619437737352,6.94251450533924
J02,S020,3,15.2689074523478
J02,S022,17.5213397250996,1
J02,S024,11.8057438721516,7.72109918870718
J02,S025,15.2995300125948,14.1947568544222
J02,S026,8.31741261376487,6
J02,S027,7.36632221424582,14.9801842147902
J02,S029,5.16992500144231,14.5964809684828
J02,S030,10.7960396088298,15.4014795451517
J02,S031,9.07681559705083,14.7210991887072
J02,S032,13.0096536922341,14.6575417597034
J02,S033,12.4883422775325,10.2679570844028
J02,S034,13.6346976262917,14.9593227930258
J02,S035,9.10590850857116,4.70043971814109
J02,S036,15.5957528273907,13.6286733640683
J02,S037,10.3151495622563,7.84549005094437
J02,S038,8.33091687811462,14.7877495505311
J02,S039,12.9091430473399,11.5077946401987
J03,C151,12.7262181593322,15.1214121005074
J03,C152,13.3742244261237,7.78135971352466
J03,P215,15.9665730428562,14.844117269588
J03,S020,4.16992500144231,7.15987133677839
J03,S022,20.1187015936088,9.67595703294175
J03,S024,9.22158712126481,14.8368393597487
J03,S025,15.220793964733,15.0007042690112
J03,S026,11.4797802640291,6.32192809488736
J03,S027,9.26209484537018,7.18982455888002
J03,S029,9.87805091272854,8.12412131182919
J03,S030,11.4619909505856,4.70043971814109
J03,S031,17.7180244184207,6.4093909361377
J03,S032,12.3687792600413,15.4456615333331
J03,S033,11.5191447879974,3.70043971814109
J03,S034,14.5552481776182,7.63662462054365
J03,S035,7.92481250360578,10.0251395622785
J03,S036,15.4120074248364,6.76818432477693
J03,S037,10.8540891798706,7.11894107272351
J03,S038,7.29462074889163,7.4262647547021
J03,S039,10.9008668079807,7.58496250072116
J04,C151,14.0201986725794,6.3037807481771
J04,C152,16.0373539068032,8.83289001416474
J04,P215,15.3527676270287,14.3376915822572
J04,S020,3.4594316186373,15.0229312557386
J04,S022,17.4370286581808,10.7473538294781
J04,S024,9.95419631038687,6.83289001416474
J04,S025,13.9368219444924,14.500966330283
J04,S026,8.24317398347295,14.7523283740465
J04,S027,9.58871463558226,12.0768155970508
J04,S029,15.4283928894741,0
J04,S030,14.7079522235757,6.58496250072116
J04,S031,16.1311737045975,7.09803208296053
J04,S032,8.17492568250068,14.8804444744165
J04,S033,8.97441458980553,9.00842862207058
J04,S034,9.96722625883599,7.83920378809694
J04,S035,9.48381577726426,9.09803208296053
J04,S036,17.1611318829843,7.3037807481771
J04,S037,7.72109918870718,8.43462822763673
J04,S038,10.7321674256634,14.9481846928306
J04,S039,12.0344550953272,14.4140905960897
J05,C151,9.92332748541919,14.9608164771396
J05,C152,15.6073303137496,7.34872815423108
J05,P215,16.6690095974286,9.06339508128851
J05,S020,4,5.39231742277876
J05,S022,18.7554548569009,7.61470984411521
J05,S024,13.1068900450922,14.9804966361835
J05,S025,14.2146985676983,7.04439411935845
J05,S026,5.93073733756289,11.3831642606351
J05,S027,4.39231742277876,8
J05,S029,15.9135205642698,6.16992500144231
J05,S030,18.3678029147714,15.1069718096671
J05,S031,14.054180332581,15.3593377735232
J05,S032,7.73470962022584,6.88264304936184
J05,S033,9.93073733756289,5.61470984411521
J05,S034,14.908533355491,15.0014521783272
J05,S035,6.22881869049588,0
J05,S036,14.6846390555808,15.523561956057
J05,S037,8.09275714091985,7.98868468677217
J05,S038,8.2807707701306,14.5680748695232
J05,S039,12.0289420433224,6.16992500144231
J06,C151,12.2740869056344,15.0121007161516
J06,C152,16.7815774333855,14.5308330346953
J06,P215,16.4333572310989,15.1848753429083
J06,S020,3.4594316186373,0
J06,S022,14.4097223996753,15.3381095931857
J06,S024,11.4888443464573,14.3905048650799
J06,S025,12.3244618559773,7.77478705960117
J06,S026,10.5038257379958,14.4298643767409
J06,S027,3.4594316186373,5.70043971814109
J06,S029,15.1881638247353,15.2212094820613
J06,S030,17.4820516290339,8.37503943134693
J06,S031,18.5788517606502,15.1388717315841
J06,S032,11.4083297407674,14.9620374330983
J06,S033,11.2076244682268,14.2782316436144
J06,S034,12.9549232920303,14.9725759902785
J06,S035,6.90689059560852,7.7279204545632
J06,S036,15.5217844452135,14.9914775583429
J06,S037,7.8008998999203,6.64385618977472
J06,S038,9.31061278165953,14.8617169779162
J06,S039,9.20212382383046,15.1473241904357
J07,C151,9.88569637333939,15.4386619210214
J07,C152,15.4224261833042,15.2528871410859
J07,P215,9.4093909361377,14.6181560477785
J07,S020,2.8073549220576,7.15987133677839
J07,S022,15.8536019639526,7.78135971352466
J07,S024,11.6573184495813,4.08746284125034
J07,S025,17.3533105394849,7.94836723158468
J07,S026,12.226713224619,14.2231721273547
J07,S027,5.83289001416474,13.6029307909152
J07,S029,8.36194377373524,14.3664588266261
J07,S030,10.0874628412503,14.9935133882371
J07,S031,9.16239132875691,6.97727992349992
J07,S032,8.37503943134693,4.75488750216347
J07,S033,12.7685978821944,14.2303957758854
J07,S034,9.32867492732795,14.7718505107511
J07,S035,2.58496250072116,8.73470962022584
J07,S036,15.1364304533481,7.33985000288462
J07,S037,10.3782948559119,14.8319009861964
J07,S038,11.0761475280225,7.56224242422107
J07,S039,9.30606168942834,6.89481776330794
J08,C151,9.65999589242998,14.8080088975393
J08,C152,12.5459297690855,12.518161355757
J08,P215,15.5026453651976,6.94251450533924
J08,S020,1.58496250072116,14.4004125122988
J08,S022,17.4318158683142,15.6790676848928
J08,S024,11.7573900093666,14.6116588349711
J08,S025,15.1694161488146,6.58496250072116
J08,S026,8.60733031374961,12.8147827150621
J08,S027,8.40514146313634,5.58496250072116
J08,S029,16.5443758640929,5.20945336562895
J08,S030,17.1210376676008,15.0481462542196
J08,S031,16.4648647824311,6.5077946401987
J08,S032,6.75488750216347,3.90689059560852
J08,S033,11.1811522568656,13.6250238568804
J08,S034,12.8950071803687,8.08214904135387
J08,S035,7.4594316186373,13.2073194264578
J08,S036,11.8795832496128,15.0351427478859
J08,S037,8.21916852046216,7.56224242422107
J08,S038,8.78790255939143,14.8317525735046
J08,S039,10.1421070573025,15.1612893738464
J09,C151,9.06069593168755,13.077316445881
J09,C152,15.221775903804,14.3760575408485
J09,P215,8.85486838326024,8.98868468677217
J09,S020,3,6.88264304936184
J09,S022,15.8027940127702,6.4262647547021
J09,S024,12.4630134134497,15.2410148729585
J09,S025,11.5684311931675,15.0741414627525
J09,S026,10.0168082876866,15.1860368396628
J09,S027,10.5507467853832,14.9996477365284
J09,S029,9.56985560833095,15.421637520073
J09,S030,9.64385618977473,14.3743602923046
J09,S031,5.35755200461808,6.5077946401987
J09,S032,7.21916852046216,6.5077946401987
J09,S033,7.54689445988764,7.84549005094437
J09,S034,13.1888978732422,14.6616111095154
J09,S035,7.14974711950468,7.467605550083
J09,S036,10.6193029554157,6.4093909361377
J09,S037,8.08746284125034,7.94251450533924
J09,S038,8.22881869049588,7.59245703726808
J09,S039,9.30833903013941,15.4481485772175
J10,C151,12.6391145631794,6.76818432477693
J10,C152,15.3208005488816,14.421604649747
J10,P215,15.2409031068898,15.5846689538015
J10,S020,3,7.8008998999203
J10,S022,17.462630074789,2.8073549220576
J10,S024,12.4752267777423,14.6417130983539
J10,S025,12.1363503414542,6.35755200461808
J10,S026,7.4594316186373,7.29462074889163
J10,S027,5.32192809488736,15.1488737453028
J10,S029,10.7557221536423,7.74819284958946
J10,S030,14.8827863183708,7.4757334309664
J10,S031,13.0503588465876,15.4457261861392
J10,S032,6.35755200461808,15.6381247597233
J10,S033,11.5545888516776,15.4564185905066
J10,S034,10.4040771362412,7.86418614465428
J10,S035,2.58496250072116,8
J10,S036,16.5310463361771,14.6833784614863
J10,S037,11.1221809012598,7.38370429247405
J10,S038,11.6860627498954,15.3744282205972
J10,S039,12.6202198255075,8.02790599656988
J11,C151,6.85798099512757,14.9042112335387
J11,C152,17.2061081555981,14.6282746485759
J11,P215,16.1240203131774,14.3191781560476
J11,S020,3.58496250072116,0
J11,S022,18.3703425939066,14.1962178894205
J11,S024,9.64385618977473,13.8008998999203
J11,S025,14.5283320088612,15.2135978966326
J11,S026,10.7338627196785,7.4594316186373
J11,S027,8.19967234483636,13.9513757913245
J11,S029,17.0695861255392,4.39231742277876
J11,S030,16.201549632077,15.1524829140343
J11,S031,17.4736978233986,8.49984588708321
J11,S032,6.32192809488736,15.2812056006079
J11,S033,8.76818432477693,15.5999418910055
J11,S034,14.3019248243616,15.2753243021279
J11,S035,3.58496250072116,7.94251450533924
J11,S036,8.84549005094438,15.3249891632265
J11,S037,9.02236781302845,6.56985560833095
J11,S038,9.07681559705083,15.325762198729
J11,S039,15.8359763637405,15.0868411417819
J12,C151,5.70043971814109,5.35755200461808
J12,C152,16.9039406705025,15.0493806184597
J12,P215,15.1960641659211,15.0377614205134
J12,S020,3.8073549220576,13.415477707698
J12,S022,16.2291943434184,6.58496250072116
J12,S024,12.8051392643167,8.45532722030456
J12,S025,15.4703411208181,4.75488750216347
J12,S026,10.427312844135,12.2079294455117
J12,S027,4.08746284125034,7.4093909361377
J12,S029,17.8815860008049,13.6276478729405
J12,S030,16.7477078505933,7.74146698640115
J12,S031,12.9828153651899,8.24792751344359
J12,S032,6.98868468677217,14.6843651070695
J12,S033,8.81378119121704,5.08746284125034
J12,S034,6.94251450533924,10.0606959316876
J12,S035,4.52356195605701,15.363963612168
J12,S036,18.8390069003394,15.2914585187823
J12,S037,11.2894425756883,14.0077281146323
J12,S038,9.93073733756289,6.96578428466209
J12,S039,10.7829982089204,14.9177450134432
J13,C151,9.12670447284319,1
J13,C152,17.2814048541184,15.5197590928996
J13,P215,16.1630206395808,7.07681559705083
J13,S020,3.90689059560852,15.0364741427162
J13,S022,17.5060673392318,8.11894107272351
J13,S024,9.8703647195834,15.1736771363034
J13,S025,12.4665863377192,13.7438877045281
J13,S026,10.2106713437856,5.08746284125034
J13,S027,6.75488750216347,8.0389189892923
J13,S029,17.6922885700074,4.70043971814109
J13,S030,17.4112130439004,5.88264304936184
J13,S031,15.6803595235137,10.9794251953315
J13,S032,7.32192809488736,0
J13,S033,11.4419067045422,3.4594316186373
J13,S034,8.37937836707126,11.6943578872215
J13,S035,3.32192809488736,15.0283809436899
J13,S036,16.6938136177613,7.39231742277876
J13,S037,9.90237511448603,13.6147098441152
J13,S038,7.34872815423108,14.7832028900644
J13,S039,13.7159619902551,6.33985000288462
J14,C151,7.71424551766612,7.37503943134692
J14,C152,15.7389894416477,6.83289001416474
J14,P215,15.5798756983724,7.23840473932508
J14,S020,2.32192809488736,14.5820243402806
J14,S022,16.2557293817204,7.45121111183233
J14,S024,6.44294349584873,1.58496250072116
J14,S025,9.19721669311005,15.5096513111781
J14,S026,9.80413102118332,7.33091687811462
J14,S027,5.16992500144231,14.5209869185404
J14,S029,17.4877065959426,13.8518466230077
J14,S030,17.8370303819325,13.7819743673893
J14,S031,16.4437044152418,5.85798099512757
J14,S032,6.12928301694497,13.9665955724693
J14,S033,7.33985000288462,14.8566686808417
J14,S034,6.16992500144231,6.74146698640115
J14,S035,2.8073549220576,2.8073549220576
J14,S036,16.3804441541796,9.1873520732005
J14,S037,8.61470984411521,9.09539702279256
J14,S038,11.5018371849023,9.35314682549808
J14,S039,15.1432636222427,8.70043971814109
J15,C151,9.44086916761087,10.4563544151083
J15,C152,16.006676715309,8.90989308377004
J15,P215,9.93369065495223,9.3151495622563
J15,S020,4.90689059560852,9.75321674917896
J15,S022,19.0696805197595,8.84549005094438
J15,S024,13.617008227652,9.60177078840771
J15,S025,17.109045036581,9.04984854945056
J15,S026,10.7245138531199,9.85174904141606
J15,S027,6.65821148275179,9.39231742277876
J15,S029,9.1006623390052,8.82336724004623
J15,S030,9.69870466677034,8.55842071326866
J15,S031,9.16741814583174,8.64385618977473
J15,S032,8.40514146313634,0
J15,S033,9.868822554775,9.00281501560705
J15,S034,8.68999797141945,9.00562454919388
J15,S035,3.4594316186373,9.00842862207058
J15,S036,18.5786712070595,8.21431912080077
J15,S037,10.1124395067816,1
J15,S038,8.62205181945638,1
J15,S039,10.0701209444768,0
J16,C151,8.44294349584873,9.84705734609134
J16,C152,14.4928546201747,7.85798099512757
J16,P215,9.05256805080415,9.26209484537018
J16,S020,2,9.18982455888002
J16,S022,18.3584880918669,8.81698362325538
J16,S024,12.1916761463524,2.8073549220576
J16,S025,13.4650561678312,8.59991284218713
J16,S026,10.4439795426013,9.26912667914942
J16,S027,2.32192809488736,9.12153351734003
J16,S029,12.6238814900135,9.24792751344359
J16,S030,11.036860446673,8.72109918870719
J16,S031,10.1497471195047,8.62205181945638
J16,S032,7.19967234483636,8.95419631038687
J16,S033,10.4553272203046,9.46147944728616
J16,S034,7.32192809488736,0
J16,S035,2,8.04439411935845
J16,S036,10.981567281903,8.64024493622235
J16,S037,12.8099690471761,9.38586240064146
J16,S038,8.59991284218713,9.40726776424473
J16,S039,14.5228266999258,9.03066713624694
J17,C151,2.32192809488736,8.84862294042934
J17,C152,7.34872815423108,8.49185309632967
J17,P215,6.94251450533924,1
J17,S020,0,8.90388184573618
J17,S022,9.62753388447279,9.10590850857116
J17,S024,4.32192809488736,8.58120058192496
J17,S025,7.03342300153745,8.79766152585376
J17,S026,2,8.92777796208234
J17,S027,0,9.36194377373524
J17,S029,7.12928301694497,8.88874324889826
J17,S030,5.90689059560852,3.8073549220576
J17,S031,6.85798099512757,9.10328780841202
J17,S032,1.58496250072116,1
J17,S033,2,9.56414948998573
J17,S034,1,8.66888498426625
J17,S035,0,8.80413102118332
J17,S036,4.85798099512757,8.72109918870719
J17,S037,1,8.44294349584873
J17,S038,1.58496250072116,8.84549005094438
J17,S039,4.52356195605701,8.82336724004623
J18,C151,7.93663793900257,8.86418614465428
J18,C152,14.4081970364449,8.77478705960117
J18,P215,10.0993478104032,9.23601419190008
J18,S020,4.64385618977472,3
J18,S022,20.3483305008669,9.05799172275918
J18,S024,9.21916852046216,8.61470984411521
J18,S025,6.85798099512757,9.07681559705083
J18,S026,6.12928301694497,8.37068740680722
J18,S027,5.7279204545632,8.72451385311995
J18,S029,11.9762060901486,9.51175265376738
J18,S030,11.1382718001722,9.27612440527424
J18,S031,12.5468944598876,8.91886323727459
J18,S032,7.38370429247405,8.4797802640291
J18,S033,11.1959872980285,8.40514146313634
J18,S034,7.29462074889163,9.39874369193819
J18,S035,3.90689059560852,9.93073733756289
J18,S036,17.1764361488895,9.85486838326024
J18,S037,7.59991284218713,8.40087943628218
J18,S038,11.2597432636908,8.61470984411521
J18,S039,14.9922302649659,8.59991284218713
J19,C151,7.96578428466209,2
J19,C152,17.1032673154392,8.7279204545632
J19,P215,16.3909582180407,8.55458885167764
J19,S020,3.32192809488736,8.91288933622996
J19,S022,18.0383671163253,9.11634396123747
J19,S024,8.34872815423108,8.73131903102506
J19,S025,12.6624458575807,9.38801728534514
J19,S026,12.3638609767295,8.27146302790437
J19,S027,5.95419631038687,8.7279204545632
J19,S029,15.7373265749821,8.11894107272351
J19,S030,18.265532639992,0
J19,S031,14.972486242531,7.89481776330794
J19,S032,7.39231742277876,8.98299357469431
J19,S033,7.09803208296053,10.1674181458317
J19,S034,7.36632221424582,1
J19,S035,4,8.23840473932508
J19,S036,16.7711670348735,9.57931593758001
J19,S037,9.05528243550119,9.58308276750293
J19,S038,8.55074678538324,9.20701432017753
J19,S039,16.6849814180842,9.39231742277876
J20,C151,8.48784003382305,10.1124395067816
J20,C152,14.9934691615992,9.5274770060604
J20,P215,16.2436946643214,9.86108690599539
J20,S020,1,9.19475685442225
J20,S022,15.8333595650365,9.38801728534514
J20,S024,9.4178525148859,9.32867492732795
J20,S025,15.1082385683631,9.27844945822048
J20,S026,6.64385618977472,8.93663793900257
J20,S027,4.58496250072116,9.03617361255349
J20,S029,17.249724571931,9.23601419190008
J20,S030,15.4578938373147,9.54496443278924
J20,S031,17.3116507652042,7.78790255939143
J20,S032,6.75488750216347,4.16992500144231
J20,S033,9.15734693536284,8.27146302790437
J20,S034,7.44294349584873,8.83605035505807
J20,S035,2.8073549220576,8.73470962022584
J20,S036,11.0077281146323,9.36194377373524
J20,S037,4.90689059560852,8.33985000288462
J20,S038,7.75488750216347,9.55842071326866
J20,S039,13.9221197815893,8.81378119121704
J21,C151,6.8703647195834,8.4093909361377
J21,C152,17.0570821389637,8.19475685442225
J21,P215,16.1829762182367,9.04439411935845
J21,S020,2.32192809488736,9.16490692667569
J21,S022,10.4817994316658,8.67595703294175
J21,S024,11.9992953870234,8.53915881110803
J21,S025,16.5288050961847,8.19475685442225
J21,S026,6.44294349584873,0
J21,S027,3,9.84705734609134
J21,S029,17.8293882804036,8.54689445988764
J21,S030,16.8083986265418,0
J21,S031,14.6664459388148,8.37068740680722
J21,S032,6.18982455888002,9.02790599656988
J21,S033,10.3162815317462,8.44294349584873
J21,S034,7.28540221886225,8.97154355395077
J21,S035,1.58496250072116,8.82017896241519
J21,S036,15.3957349420659,3.8073549220576
J21,S037,7.78135971352466,8.39660478118186
J21,S038,8.83605035505807,8.98584193700334
J21,S039,8.84862294042934,7.65105169117893
J22,C151,8.56605403817109,8.8703647195834
J22,C152,14.7479831403019,9.17242750864548
J22,P215,15.9464494217844,8.64385618977473
J22,S020,1,8.85486838326024
J22,S022,12.6588808950479,10.0953970227926
J22,S024,4.39231742277876,9.30833903013941
J22,S025,12.3693247024073,8.90689059560852
J22,S026,4.08746284125034,8.467605550083
J22,S027,2.32192809488736,9.78135971352466
J22,S029,17.4658613032639,9.45532722030456
J22,S030,15.2604050335537,9.6724253419715
J22,S031,11.4898479604393,3
J22,S032,6.78135971352466,8.7176764230664
J22,S033,13.7583273315702,9.40087943628218
J22,S034,6.8073549220576,8.876516946565
J22,S035,2.32192809488736,9.11113567023471
J22,S036,9.82177398197057,9.06608919045777
J22,S037,7.91886323727459,9.06877827798541
J22,S038,9.94104760634058,8.79441586635011
J22,S039,8.98868468677217,8.83289001416474
J23,C151,7.06608919045777,9.3264294871223
J23,C152,15.9873972597713,9.21674585819531
J23,P215,9.44086916761087,8.82972273508606
J23,S020,2.58496250072116,8.82654848729091
J23,S022,14.1361099790776,9.04712391211403
J23,S024,4.16992500144231,9.10852445677817
J23,S025,14.5972960504485,7.83289001416474
J23,S026,4.64385618977472,8.79116288855502
J23,S027,1,8.97441458980553
J23,S029,18.4339643531064,8.77807712953536
J23,S030,9.4594316186373,9.36850646150769
J23,S031,11.3837042924741,7.88874324889826
J23,S032,6.65821148275179,7.94836723158468
J23,S033,11.6555307231556,9.02236781302845
J23,S034,7.45121111183233,8.84235034341381
J23,S035,3.4594316186373,8.44708322620965
J23,S036,10.7673568541257,8.79766152585376
J23,S037,2.32192809488736,1.58496250072116
J23,S038,13.2161395564251,8.97154355395077
J23,S039,8.95419631038687,8.68999797141945
J24,C151,8.2045711442492,8.82654848729091
J24,C152,16.0058657383802,9.07146236255662
J24,P215,6.4757334309664,8.26209484537018
J24,S020,1.58496250072116,8.11374216604919
J24,S022,14.4165336601996,9.55266909751427
J24,S024,4.32192809488736,8.89178370321831
J24,S025,12.4742129371939,9.02790599656988
J24,S026,4.08746284125034,1
J24,S027,2.58496250072116,8.59991284218713
J24,S029,9.32192809488736,3
J24,S030,7.21916852046216,9.76983784362944
J24,S031,6.08746284125034,8.96866679319521
J24,S032,6.24792751344359,9.45327063401062
J24,S033,7.71424551766612,9.07948478382682
J24,S034,6.76818432477693,9.2045711442492
J24,S035,3.70043971814109,9.01402047031493
J24,S036,10.9143851321554,1.58496250072116
J24,S037,8.36194377373524,8.6582114827518
J24,S038,8.79766152585376,9.319672120947
J24,S039,9.08480838780436,9.17492568250068
K01,C151,14.2971312189328,9.60917873814198
K01,C152,17.067087679017,8.8073549220576
K01,P215,14.0519735977666,8.876516946565
K01,S020,4.24792751344359,9.06608919045777
K01,S022,13.9196082386033,9.09803208296053
K01,S024,8.12412131182919,8.56605403817109
K01,S025,13.6440815932657,0
K01,S026,8.60362634498619,9.05799172275918
K01,S027,8.61102479730735,9.04439411935845
K01,S029,11.5910547740368,8.98299357469431
K01,S030,17.3984180469329,9.05256805080415
K01,S031,13.519390541348,8.24792751344359
K01,S032,6.61470984411521,9.1548181090521
K01,S033,14.4334550398271,9.70563238736142
K01,S034,11.6803595235137,9.40087943628218
K01,S035,8.24317398347295,8.59245703726808
K01,S036,15.7997116537996,8.59991284218713
K01,S037,8.61838550225861,9.33762190199251
K01,S038,9.73131903102506,9.24555270625568
K01,S039,11.319107575825,9.14720492494223
K02,C151,9.60917873814198,9.11634396123747
K02,C152,15.455070307288,8.60733031374961
K02,P215,16.9667307427601,9.31288295528435
K02,S020,2.58496250072116,8.84862294042934
K02,S022,13.4412583314061,8.95710204156229
K02,S024,10.6555307231556,8.14974711950468
K02,S025,14.030322282644,9.03342300153745
K02,S026,7.07681559705083,8.68650052718322
K02,S027,4.52356195605701,1
K02,S029,13.8598259360337,8.64024493622235
K02,S030,12.6573184495813,9.27146302790437
K02,S031,12.4815471902033,7.95419631038687
K02,S032,8.08746284125034,8.84235034341381
K02,S033,11.0768155970508,8.69696752623429
K02,S034,13.6443069615456,8.50382573799575
K02,S035,11.4093909361377,8.45532722030456
K02,S036,16.4611916469645,8.57364718749332
K02,S037,11.3420746679991,9.16992500144231
K02,S038,11.3728650601126,9.15734693536284
K02,S039,16.7924980050943,8.82336724004623
K03,C151,11.353698209048,9.11113567023471
K03,C152,12.9733386208004,9.93810932621924
K03,P215,10.7540523675289,9.05528243550119
K03,S020,2.32192809488736,10.1786648510065
K03,S022,15.4231815812235,8.15987133677839
K03,S024,13.2619479837585,9.51569983828404
K03,S025,16.4910075194524,8.71424551766612
K03,S026,7.4262647547021,9.29920801838728
K03,S027,9.64205169292798,9.26209484537018
K03,S029,10.0512089409148,0
K03,S030,10.8955752823807,8.95128471496697
K03,S031,8.38370429247405,1
K03,S032,10.3782948559119,1
K03,S033,12.2556187498396,9.0389189892923
K03,S034,12.1743015444676,3.58496250072116
K03,S035,10.8734441125154,8.97154355395077
K03,S036,15.0378043099981,8.70043971814109
K03,S037,10.9314762338868,9.5018371849023
K03,S038,9.30149619498255,9.07146236255662
K03,S039,14.9551503986882,9.75488750216347
K04,C151,15.1041072887186,9.40514146313634
K04,C152,11.6688849842662,9.08746284125034
K04,P215,9.13955135239879,8.68299458368168
K04,S020,2.8073549220576,8.70043971814109
K04,S022,10.8209766926212,8.65105169117893
K04,S024,13.5603328342124,8.64745842645492
K04,S025,10.3208005488816,1
K04,S026,12.0691140617739,8.93957921431469
K04,S027,7.32192809488736,9.11374216604919
K04,S029,3.90689059560852,8.4594316186373
K04,S030,9.79441586635011,8.43879185257826
K04,S031,7.16992500144231,8.66177809777199
K04,S032,6.65821148275179,8.56224242422107
K04,S033,7.22881869049588,8.89178370321831
K04,S034,11.8661197933031,1.58496250072116
K04,S035,10.2502984179063,0
K04,S036,12.1996723448364,9.23840473932508
K04,S037,6.76818432477693,8.69696752623429
K04,S038,8.59245703726808,9.29920801838728
K04,S039,17.7942318114821,8.40087943628218
K05,C151,9.63299519714296,0
K05,C152,12.4681148863781,8.78463484555752
K05,P215,7.76818432477693,9.13699111208023
K05,S020,3.4594316186373,8.17492568250068
K05,S022,13.7308946465417,9.11894107272351
K05,S024,9.68474862042163,9.70043971814109
K05,S025,13.472817742092,8.92481250360578
K05,S026,6.44294349584873,10.1861142395416
K05,S027,7.82654848729092,9.39660478118186
K05,S029,18.4374879462815,8.93663793900257
K05,S030,18.8500921967558,10.243173983473
K05,S031,16.8965689229263,8.57364718749332
